dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(20, 21]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",19321.000000, 206.009493,  96.217370,   7.325943, 123.293208, 191.328237, 305.580406, 393.344449
"(21, 22]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",12702.000000, 187.099833, 104.680601,   7.801168,  92.728693, 175.726018, 294.536632, 380.780873
"(22, 23]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10565.000000, 187.792952, 119.359426,   0.591466,  80.440450, 167.068137, 316.978552, 397.151833
"(23, 24]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6387.000000, 142.851331, 106.480063,   0.596357,  65.414703,  98.765586, 232.120193, 392.371321
"(24, 25]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",1666.000000, 147.969977,  87.452686,  48.132338,  82.867664, 119.061083, 199.697734, 372.839698
"(25, 26]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",  27.000000, 131.131041,  24.697187, 122.279858, 122.442086, 122.583443, 122.748169, 199.690826
"(26, 27]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 334.956469,, 334.956469, 334.956469, 334.956469, 334.956469, 334.956469
"(27, 28]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(28, 29]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(29, 30]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 330.094689,, 330.094689, 330.094689, 330.094689, 330.094689, 330.094689
"(-1, 0]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(0, 1]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",1682.000000,  59.397298,  29.315605,   0.287000,  37.295999,  56.786001,  85.262249, 109.944000
"(1, 2]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",9023.000000,  62.217756,  29.856769,   0.224000,  39.372000,  59.513000,  89.883499, 109.871002
"(2, 3]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7495.000000,  60.706753,  30.211434,   0.067000,  37.753500,  56.764000,  88.834000, 109.761002
"(3, 4]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7064.000000,  59.499018,  30.227050,   0.138000,  36.043501,  55.376001,  87.452000, 109.765999
"(4, 5]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6931.000000,  58.771557,  30.404440,   0.122000,  34.986000,  54.000000,  86.704498, 109.500999
"(5, 6]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6859.000000,  57.914496,  30.403912,   0.385000,  34.017000,  52.847000,  85.920998, 109.582001
"(6, 7]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6638.000000,  56.959806,  30.313245,   0.376000,  33.032500,  51.982000,  84.137999, 109.231003
"(7, 8]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6459.000000,  56.402370,  30.439574,   0.369000,  32.298000,  51.223999,  84.403000, 109.870003
